temperature_2m,cloud_cover,shortwave_radiation,direct_radiation,direct_normal_irradiance,diffuse_radiation,wind_speed_10m,precipitation
6.3,100,0.0,0.0,0.0,0.0,4.8,0.1
6.3,100,0.0,0.0,0.0,0.0,5.3,0.0
6.1,100,0.0,0.0,0.0,0.0,5.2,0.0
6.1,100,0.0,0.0,0.0,0.0,5.1,0.0
6.0,100,0.0,0.0,0.0,0.0,4.7,0.0
6.0,100,0.0,0.0,0.0,0.0,5.2,0.0
6.8,100,0.0,0.0,0.0,0.0,4.7,0.0
6.6,96,0.0,0.0,0.0,0.0,6.1,0.0
6.7,97,0.0,0.0,0.0,0.0,6.0,0.0
6.8,99,0.0,0.0,0.0,0.0,7.6,0.0
6.7,99,0.0,0.0,0.0,0.0,7.1,0.1
6.6,96,20.0,0.0,0.0,20.0,6.1,0.1
6.7,90,66.0,0.0,0.0,66.0,7.4,0.0
7.7,86,137.0,17.0,35.8,120.0,7.6,0.0
9.0,83,235.0,49.0,79.6,186.0,9.3,0.0
10.5,74,371.0,109.0,152.4,262.0,8.2,0.0
11.6,75,401.0,167.0,217.5,234.0,7.4,0.2
12.3,85,506.0,169.0,219.7,337.0,6.7,0.0
12.6,83,350.0,83.0,115.3,267.0,3.3,0.0
13.8,85,311.0,79.0,126.9,232.0,1.6,0.0
13.2,59,308.0,157.0,323.9,151.0,8.3,0.0
11.2,95,149.0,51.0,161.8,98.0,8.4,0.1
9.6,71,29.0,1.0,7.6,28.0,7.4,0.1
8.0,95,0.0,0.0,0.0,0.0,5.1,0.1
7.9,98,0.0,0.0,0.0,0.0,5.6,0.0
7.3,80,0.0,0.0,0.0,0.0,4.2,0.0
7.0,79,0.0,0.0,0.0,0.0,2.8,0.0
6.9,98,0.0,0.0,0.0,0.0,4.3,0.0
7.1,99,0.0,0.0,0.0,0.0,3.7,0.0
7.3,98,0.0,0.0,0.0,0.0,2.6,0.0
7.0,98,0.0,0.0,0.0,0.0,5.5,0.0
6.0,85,0.0,0.0,0.0,0.0,5.5,0.0
7.3,57,0.0,0.0,0.0,0.0,4.4,0.0
6.2,94,0.0,0.0,0.0,0.0,6.6,0.0
6.9,98,0.0,0.0,0.0,0.0,4.6,0.0
9.2,93,60.0,13.0,101.3,47.0,2.3,0.0
12.4,100,189.0,65.0,210.2,124.0,4.7,0.0
16.0,87,350.0,151.0,314.4,199.0,5.4,0.0
18.5,95,501.0,256.0,412.6,245.0,11.1,0.0
19.3,97,569.0,255.0,354.2,314.0,15.2,0.0
20.6,100,708.0,431.0,558.2,277.0,15.0,0.0
19.4,100,318.0,30.0,38.8,288.0,9.2,0.0
20.3,100,296.0,37.0,51.1,259.0,17.0,0.0
18.6,100,214.0,7.0,11.2,207.0,14.7,0.0
17.9,94,171.0,27.0,55.3,144.0,11.8,0.0
17.7,69,170.0,50.0,156.9,120.0,11.8,0.0
15.9,4,49.0,17.0,127.4,32.0,8.1,0.0
12.1,16,1.0,0.0,0.0,1.0,11.2,0.0
11.2,0,0.0,0.0,0.0,0.0,10.5,0.0
11.2,40,0.0,0.0,0.0,0.0,10.0,0.0
11.4,11,0.0,0.0,0.0,0.0,6.9,0.0
7.0,12,0.0,0.0,0.0,0.0,7.2,0.0
7.2,24,0.0,0.0,0.0,0.0,5.1,0.0
8.1,25,0.0,0.0,0.0,0.0,5.0,0.0
8.3,12,0.0,0.0,0.0,0.0,5.6,0.0
8.3,53,0.0,0.0,0.0,0.0,6.5,0.0
7.5,58,0.0,0.0,0.0,0.0,7.5,0.0
9.8,25,0.0,0.0,0.0,0.0,3.6,0.0
10.1,34,1.0,0.0,0.0,1.0,0.7,0.0
10.0,24,69.0,26.0,198.5,43.0,3.1,0.0
12.8,24,213.0,114.0,362.5,99.0,4.6,0.0
15.1,2,349.0,211.0,434.7,138.0,5.4,0.0
17.8,10,599.0,461.0,737.3,138.0,0.5,0.0
19.2,23,671.0,520.0,717.7,151.0,9.1,0.0
19.7,34,618.0,434.0,559.0,184.0,9.5,0.0
20.0,32,585.0,406.0,522.2,179.0,7.3,0.0
18.8,80,561.0,377.0,518.2,184.0,9.6,0.0
17.8,78,472.0,311.0,493.6,161.0,8.2,0.0
17.0,39,312.0,129.0,262.3,183.0,8.4,0.0
15.7,65,227.0,125.0,388.0,102.0,5.8,0.0
12.8,92,43.0,12.0,88.8,31.0,5.4,0.3
13.6,87,0.0,0.0,0.0,0.0,2.3,1.1
13.0,65,0.0,0.0,0.0,0.0,2.1,0.8
11.5,62,0.0,0.0,0.0,0.0,4.6,0.3
12.0,93,0.0,0.0,0.0,0.0,3.9,0.0
11.2,75,0.0,0.0,0.0,0.0,2.4,0.0
10.6,88,0.0,0.0,0.0,0.0,3.6,0.0
10.0,91,0.0,0.0,0.0,0.0,4.5,0.0
9.0,62,0.0,0.0,0.0,0.0,5.1,0.0
7.9,97,0.0,0.0,0.0,0.0,4.7,0.0
8.8,98,0.0,0.0,0.0,0.0,1.5,0.0
8.8,97,0.0,0.0,0.0,0.0,2.2,0.0
9.2,22,1.0,0.0,0.0,1.0,2.2,0.0
9.7,19,72.0,30.0,224.5,42.0,2.4,0.0
11.9,54,246.0,150.0,469.2,96.0,3.8,0.0
14.0,95,412.0,254.0,517.9,158.0,5.1,0.0
15.4,87,427.0,145.0,230.1,282.0,6.8,0.0
17.3,90,650.0,391.0,536.3,259.0,10.4,0.0
17.2,78,616.0,290.0,371.4,326.0,14.1,0.0
16.7,23,646.0,343.0,438.9,303.0,13.8,0.0
16.7,43,608.0,428.0,585.2,180.0,10.8,0.0
15.8,34,491.0,259.0,408.7,232.0,10.3,0.0
14.1,40,347.0,177.0,357.3,170.0,9.3,0.0
12.5,65,160.0,55.0,168.9,105.0,7.6,0.0
10.8,90,47.0,9.0,65.7,38.0,7.9,0.3
9.4,97,0.0,0.0,0.0,0.0,7.1,0.1
8.7,100,0.0,0.0,0.0,0.0,5.3,0.0
8.4,100,0.0,0.0,0.0,0.0,4.6,0.1
8.1,100,0.0,0.0,0.0,0.0,5.7,0.9
7.8,100,0.0,0.0,0.0,0.0,5.1,0.8
7.9,100,0.0,0.0,0.0,0.0,4.1,0.5
8.0,100,0.0,0.0,0.0,0.0,5.6,0.4
8.0,100,0.0,0.0,0.0,0.0,3.8,1.0
8.0,100,0.0,0.0,0.0,0.0,5.4,0.8
7.9,100,0.0,0.0,0.0,0.0,5.5,1.7
7.8,100,0.0,0.0,0.0,0.0,6.1,2.0
7.9,100,0.0,0.0,0.0,0.0,7.3,2.2
8.0,100,7.0,0.0,0.0,7.0,6.0,1.8
8.2,100,22.0,0.0,0.0,22.0,6.1,1.6
8.4,100,44.0,0.0,0.0,44.0,8.4,1.6
8.2,100,49.0,0.0,0.0,49.0,8.4,1.5
8.3,100,68.0,0.0,0.0,68.0,8.7,1.8
8.1,100,54.0,0.0,0.0,54.0,8.1,2.1
8.1,100,58.0,0.0,0.0,58.0,7.7,2.1
8.2,100,41.0,0.0,0.0,41.0,7.9,2.2
8.5,100,72.0,0.0,0.0,72.0,8.2,2.5
8.1,100,25.0,0.0,0.0,25.0,8.2,2.0
7.7,100,18.0,0.0,0.0,18.0,8.6,1.5
7.6,100,8.0,0.0,0.0,8.0,7.4,0.9
7.4,100,0.0,0.0,0.0,0.0,6.1,0.5
7.3,100,0.0,0.0,0.0,0.0,6.5,0.4
7.3,100,0.0,0.0,0.0,0.0,5.8,0.3
7.3,100,0.0,0.0,0.0,0.0,4.7,0.2
7.2,100,0.0,0.0,0.0,0.0,3.3,0.1
7.2,100,0.0,0.0,0.0,0.0,2.9,0.2
7.1,100,0.0,0.0,0.0,0.0,3.1,0.1
7.5,100,0.0,0.0,0.0,0.0,2.0,0.0
7.5,100,0.0,0.0,0.0,0.0,2.8,0.0
7.5,100,0.0,0.0,0.0,0.0,2.2,0.0
7.3,100,0.0,0.0,0.0,0.0,2.3,0.0
7.0,100,1.0,0.0,0.0,1.0,1.5,0.0
7.7,100,38.0,8.0,57.0,30.0,2.2,0.0
8.5,100,128.0,37.0,112.1,91.0,2.0,0.0
9.7,100,308.0,117.0,233.7,191.0,3.4,0.0
10.6,71,431.0,173.0,270.4,258.0,4.8,0.0
12.2,88,576.0,317.0,429.4,259.0,3.8,0.0
13.9,100,670.0,366.0,463.7,304.0,0.8,0.0
15.4,94,767.0,569.0,720.7,198.0,1.6,0.0
16.3,100,677.0,466.0,630.6,211.0,7.2,0.0
15.4,8,593.0,419.0,653.7,174.0,10.1,0.0
14.5,1,459.0,336.0,669.0,123.0,8.8,0.0
13.7,0,268.0,173.0,520.5,95.0,7.2,0.0
10.8,0,89.0,40.0,280.0,49.0,5.8,0.0
9.4,0,2.0,0.0,0.0,2.0,6.6,0.0
10.4,0,0.0,0.0,0.0,0.0,3.4,0.0
9.0,0,0.0,0.0,0.0,0.0,1.1,0.0
7.5,0,0.0,0.0,0.0,0.0,2.6,0.0
6.4,0,0.0,0.0,0.0,0.0,3.6,0.0
6.0,0,0.0,0.0,0.0,0.0,3.4,0.0
5.6,3,0.0,0.0,0.0,0.0,3.6,0.0
5.4,5,0.0,0.0,0.0,0.0,3.8,0.0
4.9,4,0.0,0.0,0.0,0.0,4.1,0.0
4.6,8,0.0,0.0,0.0,0.0,3.1,0.0
4.4,8,0.0,0.0,0.0,0.0,3.9,0.0
4.2,12,2.0,0.0,0.0,2.0,4.1,0.0
5.7,22,93.0,43.0,295.3,50.0,3.7,0.0
10.0,20,277.0,181.0,539.6,96.0,4.0,0.0
14.1,25,469.0,346.0,684.4,123.0,4.0,0.0
17.3,25,634.0,495.0,768.1,139.0,2.7,0.0
19.4,0,751.0,603.0,811.9,148.0,1.3,0.0
20.8,34,811.0,659.0,830.5,152.0,1.0,0.0
21.7,89,809.0,657.0,828.0,152.0,1.4,0.0
22.2,67,732.0,554.0,746.0,178.0,2.7,0.0
22.4,90,540.0,284.0,440.7,256.0,4.7,0.0
22.1,66,415.0,236.0,466.7,179.0,3.6,0.0
20.1,99,264.0,162.0,482.5,102.0,5.6,0.0
15.8,98,74.0,18.0,123.1,56.0,9.4,0.0
13.3,100,2.0,0.0,0.0,2.0,8.4,0.0
12.1,100,0.0,0.0,0.0,0.0,7.2,0.0
13.6,100,0.0,0.0,0.0,0.0,4.7,0.0
13.4,98,0.0,0.0,0.0,0.0,4.6,0.0
12.7,82,0.0,0.0,0.0,0.0,4.4,0.0
12.9,25,0.0,0.0,0.0,0.0,4.6,0.0
12.7,16,0.0,0.0,0.0,0.0,4.1,0.0
12.9,9,0.0,0.0,0.0,0.0,1.8,0.0
11.9,0,0.0,0.0,0.0,0.0,1.8,0.0
11.1,67,0.0,0.0,0.0,0.0,2.5,0.0
11.5,65,0.0,0.0,0.0,0.0,3.9,0.0
11.2,41,3.0,0.0,0.0,3.0,4.3,0.0
12.9,72,94.0,43.0,284.8,51.0,2.9,0.0
16.9,42,275.0,175.0,513.8,100.0,5.2,0.0
20.0,89,469.0,346.0,677.7,123.0,4.7,0.0
22.3,93,614.0,441.0,679.3,173.0,3.6,0.0
23.4,100,682.0,419.0,560.8,263.0,6.5,0.0
24.2,100,716.0,406.0,509.0,310.0,9.5,0.0
24.7,15,720.0,417.0,523.0,303.0,11.6,0.0
25.3,30,736.0,566.0,758.4,170.0,12.1,0.0
24.9,44,627.0,481.0,742.3,146.0,12.2,0.0
24.0,35,459.0,329.0,646.3,130.0,12.8,0.0
22.0,5,253.0,144.0,424.7,109.0,7.7,0.0
18.0,98,89.0,40.0,267.3,49.0,7.3,0.0
15.5,100,2.0,0.0,0.0,2.0,7.2,0.0
15.1,98,0.0,0.0,0.0,0.0,7.2,0.0
13.7,98,0.0,0.0,0.0,0.0,7.7,0.0
13.4,88,0.0,0.0,0.0,0.0,6.3,0.0
13.1,92,0.0,0.0,0.0,0.0,7.1,0.0
13.8,92,0.0,0.0,0.0,0.0,10.2,0.0
12.1,75,0.0,0.0,0.0,0.0,5.0,0.0
11.2,56,0.0,0.0,0.0,0.0,1.8,0.1
10.8,84,0.0,0.0,0.0,0.0,5.5,0.1
10.8,100,0.0,0.0,0.0,0.0,4.0,0.5
9.4,100,0.0,0.0,0.0,0.0,13.0,1.8
8.7,98,0.0,0.0,0.0,0.0,4.8,1.6
8.7,100,17.0,1.0,6.4,16.0,3.4,1.2
9.6,100,43.0,0.0,0.0,43.0,2.6,0.5
10.9,86,158.0,6.0,11.6,152.0,3.5,0.3
11.9,81,348.0,164.0,250.8,184.0,10.1,0.2
12.4,51,291.0,118.0,157.0,173.0,10.7,0.2
14.3,77,662.0,436.0,543.8,226.0,10.1,0.2
12.1,95,647.0,422.0,526.7,225.0,16.6,3.8
11.0,37,250.0,95.0,126.7,155.0,6.9,0.2
11.4,44,329.0,130.0,199.6,199.0,4.8,1.1
12.4,30,366.0,201.0,392.2,165.0,4.0,0.1
12.5,43,232.0,139.0,405.9,93.0,2.9,0.0
10.5,11,78.0,31.0,202.6,47.0,4.3,0.0
9.5,1,3.0,0.0,0.0,3.0,5.5,0.0
8.9,0,0.0,0.0,0.0,0.0,4.3,0.0
6.1,2,0.0,0.0,0.0,0.0,4.8,0.0
4.9,15,0.0,0.0,0.0,0.0,4.2,0.0
4.0,44,0.0,0.0,0.0,0.0,4.7,0.0
3.9,36,0.0,0.0,0.0,0.0,3.6,0.0
4.4,58,0.0,0.0,0.0,0.0,2.5,0.0
5.8,39,0.0,0.0,0.0,0.0,4.7,0.0
7.3,24,0.0,0.0,0.0,0.0,1.6,0.0
7.6,33,0.0,0.0,0.0,0.0,1.8,0.0
7.1,31,0.0,0.0,0.0,0.0,0.8,0.0
7.4,13,4.0,0.0,0.0,4.0,2.2,0.0
8.1,0,95.0,41.0,253.6,54.0,2.4,0.0
11.1,0,289.0,189.0,538.6,100.0,1.3,0.0
12.8,0,484.0,360.0,691.8,124.0,2.1,0.0
13.9,53,652.0,512.0,777.5,140.0,3.6,0.0
14.6,73,689.0,494.0,653.6,195.0,5.9,0.0
15.0,100,634.0,416.0,516.2,218.0,6.6,0.0
15.4,100,731.0,476.0,591.3,255.0,7.1,0.0
15.6,100,701.0,474.0,629.0,227.0,8.6,0.0
15.0,41,612.0,434.0,662.7,178.0,9.4,0.0
14.4,6,470.0,342.0,663.1,128.0,7.8,0.0
13.4,1,284.0,186.0,538.0,98.0,6.5,0.0
10.3,0,100.0,47.0,300.6,53.0,6.4,0.0
11.0,0,4.0,0.0,0.0,4.0,5.1,0.0
10.2,0,0.0,0.0,0.0,0.0,3.8,0.0
9.1,0,0.0,0.0,0.0,0.0,1.9,0.0
7.8,0,0.0,0.0,0.0,0.0,0.4,0.0
6.5,0,0.0,0.0,0.0,0.0,2.3,0.0
5.8,0,0.0,0.0,0.0,0.0,2.5,0.0
5.4,0,0.0,0.0,0.0,0.0,1.6,0.0
5.4,0,0.0,0.0,0.0,0.0,3.1,0.0
4.6,0,0.0,0.0,0.0,0.0,3.6,0.0
4.0,0,0.0,0.0,0.0,0.0,2.8,0.0
3.6,0,0.0,0.0,0.0,0.0,3.3,0.0
2.5,0,5.0,1.0,18.5,4.0,3.3,0.0
5.2,0,109.0,53.0,317.5,56.0,2.2,0.0
8.7,0,297.0,198.0,556.1,99.0,2.5,0.0
12.5,0,491.0,367.0,698.7,124.0,2.9,0.0
15.4,0,655.0,514.0,775.1,141.0,3.3,0.0
17.1,0,772.0,621.0,816.9,151.0,1.8,0.0
18.5,0,831.0,675.0,833.5,156.0,4.0,0.0
19.3,0,827.0,672.0,830.9,155.0,5.4,0.0
19.7,0,762.0,612.0,808.4,150.0,6.1,0.0
19.3,0,641.0,502.0,762.6,139.0,6.2,0.0
18.6,0,476.0,354.0,682.0,122.0,6.8,0.0
17.3,0,284.0,188.0,538.7,96.0,5.2,0.0
14.4,0,101.0,48.0,300.6,53.0,5.9,0.0
14.9,0,4.0,0.0,0.0,4.0,3.9,0.0
13.8,0,0.0,0.0,0.0,0.0,1.4,0.0
12.5,0,0.0,0.0,0.0,0.0,1.1,0.0
11.1,0,0.0,0.0,0.0,0.0,1.0,0.0
10.2,0,0.0,0.0,0.0,0.0,2.2,0.0
9.5,0,0.0,0.0,0.0,0.0,2.8,0.0
8.7,0,0.0,0.0,0.0,0.0,3.3,0.0
8.6,0,0.0,0.0,0.0,0.0,3.7,0.0
7.9,0,0.0,0.0,0.0,0.0,3.3,0.0
7.3,1,0.0,0.0,0.0,0.0,3.6,0.0
6.9,33,0.0,0.0,0.0,0.0,3.6,0.0
6.4,18,6.0,1.0,17.6,5.0,4.1,0.0
8.8,0,112.0,55.0,319.4,57.0,2.4,0.0
12.2,0,298.0,200.0,553.9,98.0,2.5,0.0
15.9,0,489.0,366.0,690.5,123.0,1.4,0.0
19.3,0,652.0,512.0,766.9,140.0,1.1,0.0
21.7,0,768.0,619.0,809.8,149.0,2.2,0.0
23.5,0,827.0,672.0,825.7,155.0,3.0,0.0
24.7,0,823.0,669.0,823.4,154.0,5.1,0.0
25.1,0,758.0,608.0,799.4,150.0,7.4,0.0
23.8,0,638.0,500.0,755.8,138.0,8.4,0.0
22.5,0,473.0,351.0,672.0,122.0,7.0,0.0
21.6,0,282.0,186.0,528.0,96.0,3.9,0.0
20.9,15,102.0,48.0,294.5,54.0,0.8,0.0
19.2,34,4.0,1.0,19.1,3.0,1.3,0.0
17.5,28,0.0,0.0,0.0,0.0,2.0,0.0
15.6,44,0.0,0.0,0.0,0.0,2.2,0.0
13.9,61,0.0,0.0,0.0,0.0,2.4,0.0
13.0,20,0.0,0.0,0.0,0.0,2.0,0.0
12.2,14,0.0,0.0,0.0,0.0,2.0,0.0
11.7,28,0.0,0.0,0.0,0.0,2.6,0.0
11.8,13,0.0,0.0,0.0,0.0,3.4,0.0
11.2,8,0.0,0.0,0.0,0.0,3.9,0.0
10.5,11,0.0,0.0,0.0,0.0,3.9,0.0
10.2,17,0.0,0.0,0.0,0.0,4.1,0.0
10.4,3,7.0,1.0,16.8,6.0,4.4,0.0
11.9,0,116.0,57.0,321.3,59.0,3.1,0.0
15.4,0,303.0,203.0,554.5,100.0,2.9,0.0
19.3,0,493.0,368.0,688.1,125.0,2.3,0.0
23.0,9,654.0,513.0,763.3,141.0,1.1,0.0
25.3,41,766.0,616.0,801.5,150.0,1.8,0.0
26.7,42,823.0,668.0,816.9,155.0,1.8,0.0
27.1,75,740.0,548.0,671.4,192.0,2.7,0.0
27.1,79,742.0,569.0,744.7,173.0,9.4,0.0
24.6,78,564.0,388.0,583.6,176.0,15.0,0.0
23.2,82,425.0,246.0,468.1,179.0,9.8,0.0
21.5,85,265.0,146.0,410.7,119.0,5.3,0.0
18.0,92,91.0,24.0,144.3,67.0,7.4,0.0
19.1,89,5.0,0.0,0.0,5.0,1.8,0.0
18.4,88,0.0,0.0,0.0,0.0,1.8,0.0
17.3,92,0.0,0.0,0.0,0.0,3.0,0.0
15.6,84,0.0,0.0,0.0,0.0,0.5,0.0
13.2,68,0.0,0.0,0.0,0.0,3.0,0.0
11.2,61,0.0,0.0,0.0,0.0,4.3,0.0
10.4,55,0.0,0.0,0.0,0.0,5.4,0.0
9.4,64,0.0,0.0,0.0,0.0,6.9,0.0
8.3,75,0.0,0.0,0.0,0.0,6.8,0.0
8.0,74,0.0,0.0,0.0,0.0,5.8,0.0
8.6,100,0.0,0.0,0.0,0.0,3.3,0.0
8.8,100,6.0,0.0,0.0,6.0,4.7,0.0
9.3,100,63.0,17.0,93.1,46.0,4.7,0.0
9.9,100,181.0,64.0,172.5,117.0,4.5,0.0
12.2,65,340.0,147.0,272.5,193.0,5.2,0.0
14.3,23,545.0,324.0,478.9,221.0,5.3,0.0
16.2,18,711.0,514.0,665.2,197.0,5.8,0.0
17.9,27,810.0,653.0,794.8,157.0,5.1,0.0
18.8,30,730.0,543.0,662.4,187.0,6.1,0.0
18.8,54,670.0,480.0,625.5,190.0,5.4,0.0
18.0,50,490.0,255.0,381.7,235.0,7.2,0.0
16.5,50,391.0,237.0,448.3,154.0,8.6,0.0
15.5,36,243.0,142.0,395.9,101.0,7.6,0.0
13.6,23,85.0,35.0,206.4,50.0,5.2,0.0
12.9,100,5.0,1.0,18.0,4.0,2.1,0.0
11.9,98,0.0,0.0,0.0,0.0,3.1,0.0
11.0,100,0.0,0.0,0.0,0.0,2.3,0.0
11.3,100,0.0,0.0,0.0,0.0,1.0,0.0
11.2,100,0.0,0.0,0.0,0.0,0.4,0.0
10.5,100,0.0,0.0,0.0,0.0,2.5,0.0
9.9,100,0.0,0.0,0.0,0.0,2.2,0.1
9.0,100,0.0,0.0,0.0,0.0,2.2,0.1
8.9,100,0.0,0.0,0.0,0.0,2.2,0.1
8.5,100,0.0,0.0,0.0,0.0,2.8,0.0
7.9,100,0.0,0.0,0.0,0.0,2.4,0.1
7.9,100,4.0,0.0,0.0,4.0,2.6,0.0
8.3,100,52.0,4.0,21.3,48.0,1.8,0.1
9.0,100,124.0,21.0,55.9,103.0,2.4,0.0
10.6,100,257.0,44.0,80.9,213.0,1.3,0.0
13.7,99,519.0,255.0,374.5,264.0,3.2,0.0
16.4,99,660.0,403.0,518.8,257.0,2.9,0.0
17.7,93,702.0,452.0,547.7,250.0,3.7,0.0
18.0,93,593.0,308.0,374.1,285.0,6.4,0.0
17.4,96,538.0,303.0,393.1,235.0,7.6,0.0
15.8,100,300.0,53.0,78.9,247.0,9.7,0.0
15.6,100,289.0,80.0,150.4,209.0,7.4,0.0
14.5,100,111.0,11.0,30.4,100.0,5.7,0.3
13.5,100,42.0,3.0,17.4,39.0,6.1,0.2
12.3,100,2.0,0.0,0.0,2.0,5.9,0.0
11.7,100,0.0,0.0,0.0,0.0,3.3,0.0
11.4,100,0.0,0.0,0.0,0.0,3.0,0.0
10.7,100,0.0,0.0,0.0,0.0,4.8,0.0
10.0,100,0.0,0.0,0.0,0.0,3.7,0.0
9.8,100,0.0,0.0,0.0,0.0,2.6,0.0
9.7,100,0.0,0.0,0.0,0.0,2.6,0.0
9.1,100,0.0,0.0,0.0,0.0,3.6,0.0
9.1,100,0.0,0.0,0.0,0.0,3.6,0.0
9.1,100,0.0,0.0,0.0,0.0,3.3,0.0
9.2,100,0.0,0.0,0.0,0.0,2.3,0.0
9.2,100,5.0,0.0,0.0,5.0,3.5,0.0
9.3,100,61.0,7.0,36.3,54.0,4.3,0.0
10.3,100,204.0,58.0,152.3,146.0,1.6,0.0
12.6,79,373.0,168.0,306.2,205.0,1.9,0.0
14.9,62,604.0,426.0,621.8,178.0,1.8,0.0
16.4,57,622.0,334.0,427.8,288.0,4.3,0.0
18.3,99,782.0,542.0,653.8,240.0,3.1,0.0
17.6,64,428.0,126.0,152.4,302.0,5.0,0.0
18.9,96,669.0,427.0,551.7,242.0,6.6,0.0
18.0,100,468.0,209.0,309.9,259.0,7.1,0.0
16.3,81,307.0,112.0,209.4,195.0,9.7,0.0
15.2,84,254.0,128.0,350.7,126.0,6.3,0.0
13.4,48,99.0,37.0,210.1,62.0,4.0,0.0
11.0,99,6.0,1.0,17.0,5.0,5.2,0.0
12.0,65,0.0,0.0,0.0,0.0,2.6,0.0
11.8,28,0.0,0.0,0.0,0.0,2.5,0.0
11.3,37,0.0,0.0,0.0,0.0,3.8,0.0
10.9,41,0.0,0.0,0.0,0.0,0.4,0.0
10.5,35,0.0,0.0,0.0,0.0,0.4,0.0
8.7,26,0.0,0.0,0.0,0.0,1.6,0.0
9.5,100,0.0,0.0,0.0,0.0,3.3,0.0
9.0,100,0.0,0.0,0.0,0.0,3.0,0.0
9.1,100,0.0,0.0,0.0,0.0,2.6,0.0
9.4,100,0.0,0.0,0.0,0.0,2.5,0.0
9.4,100,8.0,1.0,14.4,7.0,0.0,0.0
10.5,99,103.0,26.0,131.5,77.0,2.5,0.0
12.6,84,257.0,105.0,272.3,152.0,1.5,0.0
15.5,69,479.0,325.0,587.5,154.0,1.5,0.0
18.2,65,612.0,440.0,638.3,172.0,2.0,0.0
20.5,53,733.0,567.0,722.6,166.0,0.8,0.0
22.0,8,802.0,632.0,759.0,170.0,3.0,0.0
22.1,24,745.0,558.0,672.2,187.0,7.2,0.0
22.1,32,643.0,466.0,599.5,177.0,7.0,0.0
21.9,37,620.0,465.0,686.2,155.0,6.5,0.0
20.9,16,406.0,268.0,498.1,138.0,5.4,0.0
20.0,11,264.0,162.0,440.1,102.0,5.8,0.0
16.9,4,109.0,50.0,278.8,59.0,5.4,0.0
14.9,0,7.0,1.0,16.5,6.0,5.6,0.0
15.6,0,0.0,0.0,0.0,0.0,3.4,0.0
15.2,0,0.0,0.0,0.0,0.0,2.9,0.0
15.0,0,0.0,0.0,0.0,0.0,3.8,0.0
14.8,0,0.0,0.0,0.0,0.0,5.1,0.0
14.0,0,0.0,0.0,0.0,0.0,5.4,0.0
13.4,0,0.0,0.0,0.0,0.0,4.2,0.0
13.1,0,0.0,0.0,0.0,0.0,2.6,0.0
12.2,0,0.0,0.0,0.0,0.0,1.8,0.0
11.5,0,0.0,0.0,0.0,0.0,3.5,0.0
10.8,76,0.0,0.0,0.0,0.0,3.1,0.0
11.1,89,12.0,2.0,27.7,10.0,1.8,0.0
12.9,86,122.0,43.0,212.2,79.0,2.6,0.0
15.7,86,300.0,172.0,440.8,128.0,1.9,0.0
18.3,12,486.0,327.0,586.4,159.0,1.6,0.0
20.8,42,664.0,520.0,749.9,144.0,1.5,0.0
23.3,47,766.0,608.0,771.1,158.0,2.3,0.0
24.3,81,749.0,552.0,660.1,197.0,5.6,0.0
24.2,63,757.0,571.0,685.1,186.0,3.4,0.0
24.2,60,717.0,552.0,707.3,165.0,4.2,0.0
24.2,87,571.0,353.0,518.6,218.0,6.2,0.0
23.7,97,428.0,254.0,469.4,174.0,4.2,0.0
22.8,99,241.0,99.0,266.7,142.0,4.6,0.0
20.9,96,76.0,13.0,71.2,63.0,4.3,0.0
20.7,93,6.0,0.0,0.0,6.0,4.7,0.0
16.6,98,0.0,0.0,0.0,0.0,7.7,0.0
16.5,97,0.0,0.0,0.0,0.0,7.2,0.0
17.4,100,0.0,0.0,0.0,0.0,4.0,0.0
16.8,97,0.0,0.0,0.0,0.0,4.0,0.0
16.3,100,0.0,0.0,0.0,0.0,2.6,0.0
15.9,99,0.0,0.0,0.0,0.0,3.7,0.0
14.8,100,0.0,0.0,0.0,0.0,3.3,0.0
15.3,100,0.0,0.0,0.0,0.0,4.2,0.3
14.8,100,0.0,0.0,0.0,0.0,4.0,0.2
13.5,97,0.0,0.0,0.0,0.0,4.5,0.0
14.0,80,6.0,0.0,0.0,6.0,3.9,0.0
15.7,63,67.0,16.0,77.1,51.0,5.4,0.0
16.8,79,170.0,51.0,129.2,119.0,3.7,0.0
18.1,86,251.0,87.0,154.8,164.0,1.3,0.0
19.9,55,346.0,132.0,189.3,214.0,2.2,0.0
22.1,29,537.0,288.0,363.5,249.0,0.8,0.0
23.9,14,796.0,606.0,721.7,190.0,2.1,0.0
23.2,18,684.0,466.0,556.9,218.0,11.1,0.0
22.2,17,621.0,410.0,523.3,211.0,5.0,0.0
22.8,4,585.0,408.0,596.7,177.0,3.6,0.0
22.4,3,468.0,344.0,632.2,124.0,6.9,0.0
21.2,5,293.0,190.0,507.7,103.0,5.8,0.0
18.4,6,113.0,54.0,290.7,59.0,5.2,0.0
15.1,6,8.0,1.0,15.7,7.0,7.2,0.0
14.2,5,0.0,0.0,0.0,0.0,5.4,0.0
14.9,4,0.0,0.0,0.0,0.0,3.4,0.0
15.0,2,0.0,0.0,0.0,0.0,2.3,0.0
14.6,1,0.0,0.0,0.0,0.0,3.1,0.0
13.7,1,0.0,0.0,0.0,0.0,3.6,0.0
13.0,1,0.0,0.0,0.0,0.0,4.5,0.0
14.2,2,0.0,0.0,0.0,0.0,1.9,0.0
13.7,0,0.0,0.0,0.0,0.0,4.2,0.0
